ID link,in_mine,in_BauschFluck,in_Town,in_DiazRamos,in_daCunha
Q8NGD5,1,1,0,0,1
Q8NGE0,1,1,0,0,1
Q8NGE1,1,1,1,0,1
Q8NGE2,1,1,1,0,0
Q8NGE3,1,1,1,0,1
Q8NGE5,1,1,1,0,1
Q8NGE7,1,1,0,0,1
Q8NGE8,1,1,1,0,1
Q8NGE9,1,1,1,0,1
Q8NGF0,1,1,1,0,1
Q8NGF1,1,1,1,0,1
Q8NGF3,1,1,1,0,1
Q8NGF4,1,1,1,0,1
Q8NGF6,1,1,0,0,1
Q8NGF7,1,1,1,0,1
Q8NGF8,1,1,0,0,1
Q8NGF9,1,1,0,0,1
Q8NGG0,1,1,1,0,1
Q8NGG1,1,1,1,0,0
Q8NGG2,1,1,0,0,1
Q8NGG3,1,1,1,0,1
Q8NGG4,1,1,1,0,1
Q8NGG5,1,1,1,0,1
Q8NGG6,1,1,0,0,1
Q8NGG7,1,1,1,0,1
Q8NGG8,1,1,1,0,1
Q8NGH3,1,1,1,0,1
Q8NGH5,1,1,1,0,1
Q8NGH6,1,1,1,0,0
Q8NGH7,1,1,1,0,1
Q8NGH8,1,1,1,0,1
Q8NGH9,1,1,1,0,1
Q8NGI0,1,1,1,0,1
Q8NGI1,1,1,0,0,0
Q8NGI2,1,1,1,0,1
Q8NGI3,1,1,0,0,0
Q8NGI4,1,1,1,0,1
Q8NGI6,1,1,1,0,1
Q8NGI7,1,1,1,0,1
Q8NGI8,1,1,0,0,1
Q8NGI9,1,1,0,0,1
Q8NGJ0,1,1,1,0,1
Q8NGJ1,1,1,0,0,1
Q8NGJ2,1,1,0,0,1
Q8NGJ3,1,1,1,0,0
Q8NGJ4,1,1,1,0,1
Q8NGJ5,1,1,1,0,1
Q8NGJ6,1,1,1,0,1
Q8NGJ7,1,1,1,0,1
Q8NGJ8,1,1,1,0,1
Q8NGJ9,1,1,1,0,1
Q8NGK0,1,1,0,0,1
Q8NGK1,1,1,1,0,1
Q8NGK2,1,1,1,0,1
Q8NGK3,1,1,1,0,1
Q8NGK4,1,1,1,0,1
Q8NGK5,1,1,1,0,1
Q8NGK6,1,1,1,0,1
Q8NGK9,1,1,1,0,1
Q8NGL0,1,1,1,0,1
Q8NGL1,1,1,1,0,1
Q8NGL2,1,1,1,0,1
Q8NGL3,1,1,1,0,1
Q8NGL4,1,1,1,0,1
Q8NGL6,1,1,0,0,1
Q8NGL7,1,1,0,0,1
Q8NGL9,1,1,1,0,1
Q8NGM1,1,1,1,0,1
Q8NGM8,1,1,1,0,1
Q8NGM9,1,1,0,0,1
Q8NGN0,1,1,1,0,1
Q8NGN1,1,1,1,0,1
Q8NGN2,1,1,1,0,1
Q8NGN3,1,1,0,0,1
Q8NGN4,1,1,1,0,1
Q8NGN5,1,1,1,0,1
Q8NGN6,1,1,1,0,1
Q8NGN7,1,1,1,0,0
Q8NGN8,1,1,1,0,0
Q8NGP0,1,1,1,0,1
Q8NGP2,1,1,1,0,1
Q8NGP3,1,1,1,0,1
Q8NGP4,1,1,1,0,1
Q8NGP6,1,1,1,0,1
Q8NGP8,1,1,0,0,1
Q8NGP9,1,1,1,0,1
Q8NGQ1,1,1,1,0,1
Q8NGQ2,1,1,1,0,1
Q8NGQ3,1,1,1,0,1
Q8NGQ4,1,1,0,0,1
Q8NGQ5,1,1,1,0,1
Q8NGQ6,1,1,1,0,1
Q8NGR1,1,1,1,0,1
Q8NGR2,1,1,1,0,1
Q8NGR3,1,1,0,0,1
Q8NGR4,1,1,1,0,1
Q8NGR5,1,1,1,0,1
Q8NGR6,1,1,0,0,1
Q8NGR8,1,1,1,0,1
Q8NGR9,1,1,1,0,1
Q8NGS0,1,1,1,0,1
Q8NGS1,1,1,1,0,1
Q8NGS2,1,1,1,0,1
Q8NGS3,1,1,1,0,1
Q8NGS4,1,1,1,0,1
Q8NGS5,1,1,1,0,1
Q8NGS6,1,1,1,0,1
Q8NGS7,1,1,1,0,1
Q8NGS8,1,1,0,0,1
Q8NGS9,1,1,0,0,1
Q8NGT0,1,1,0,0,1
Q8NGT1,1,1,0,0,1
Q8NGT2,1,1,0,0,1
Q8NGT5,1,1,1,0,1
Q8NGT7,1,1,0,0,1
Q8NGT9,1,1,0,0,1
Q8NGU1,1,1,0,0,0
Q8NGU2,1,1,1,0,1
Q8NGU4,1,1,1,0,0
Q8NGU9,1,1,0,0,1
Q8NGV0,1,1,0,0,1
Q8NGV5,1,1,1,0,1
Q8NGV6,1,1,0,0,1
Q8NGV7,1,1,0,0,1
Q8NGW1,1,1,1,0,1
Q8NGW6,1,1,1,0,1
Q8NGX0,1,1,1,0,1
Q8NGX1,1,1,0,0,1
Q8NGX2,1,1,1,0,1
Q8NGX3,1,1,0,0,1
Q8NGX5,1,1,0,0,1
Q8NGX6,1,1,0,0,1
Q8NGX8,1,1,1,0,1
Q8NGX9,1,1,1,0,0
Q8NGY0,1,1,1,0,1
Q8NGY1,1,1,0,0,1
Q8NGY2,1,1,1,0,1
Q8NGY3,1,1,1,0,1
Q8NGY5,1,1,0,0,1
Q8NGY6,1,1,1,0,1
Q8NGY7,1,1,0,0,0
Q8NGY9,1,1,1,0,1
Q8NGZ0,1,1,0,0,0
Q8NGZ2,1,1,1,0,1
Q8NGZ3,1,1,0,0,1
Q8NGZ4,1,1,1,0,1
Q8NGZ5,1,1,1,0,1
Q8NGZ6,1,1,1,0,1
Q8NGZ9,1,1,0,0,1
Q8NH00,1,1,1,0,1
Q8NH01,1,1,1,0,1
Q8NH02,1,1,1,0,1
Q8NH03,1,1,0,0,1
Q8NH04,1,1,1,0,1
Q8NH05,1,1,1,0,1
Q8NH06,1,1,0,0,0
Q8NH07,1,1,0,0,0
Q8NH08,1,1,1,0,0
Q8NH09,1,1,1,0,1
Q8NH10,1,1,1,0,1
Q8NH16,1,1,0,0,1
Q8NH18,1,1,1,0,1
Q8NH19,1,1,0,0,1
Q8NH21,1,1,0,0,1
Q8NH37,1,1,1,0,1
Q8NH40,1,1,1,0,1
Q8NH41,1,1,0,0,1
Q8NH42,1,1,0,0,1
Q8NH43,1,1,0,0,1
Q8NH48,1,1,1,0,1
Q8NH49,1,1,1,0,1
Q8NH50,1,1,1,0,1
Q8NH51,1,1,1,0,1
Q8NH53,1,1,1,0,1
Q8NH54,1,1,1,0,1
Q8NH55,1,1,0,0,1
Q8NH56,1,1,1,0,1
Q8NH57,1,1,1,0,0
Q8NH59,1,1,1,0,1
Q8NH60,1,1,1,0,1
Q8NH61,1,1,1,0,1
Q8NH63,1,1,1,0,0
Q8NH64,1,1,1,0,1
Q8NH67,1,1,1,0,1
Q8NH69,1,1,0,0,1
Q8NH70,1,1,0,0,1
Q8NH72,1,1,1,0,1
Q8NH73,1,1,1,0,1
Q8NH74,1,1,1,0,1
Q8NH76,1,1,1,0,1
Q8NH79,1,1,1,0,1
Q8NH80,1,1,1,0,0
Q8NH81,1,1,1,0,0
Q8NH83,1,1,0,0,1
Q8NH85,1,1,1,0,1
Q8NH87,1,1,1,0,1
Q8NH89,1,1,1,0,0
Q8NH90,1,1,1,0,1
Q8NH92,1,1,1,0,1
Q8NH93,1,1,1,0,1
Q8NH94,1,1,1,0,1
Q8NH95,1,1,0,0,0
Q8NHA4,1,1,1,0,1
Q8NHA6,1,1,0,0,0
Q8NHA8,1,1,1,0,0
Q8NHB1,1,1,1,0,0
Q8NHB7,1,1,1,0,1
Q8NHB8,1,1,1,0,1
Q8NHC4,1,1,0,0,1
Q8NHC5,1,1,1,0,1
Q8NHC6,1,1,1,0,0
Q8NHC7,1,1,0,0,1
Q8NHC8,1,1,0,0,1
Q8NHE4,0,0,1,0,1
Q8NHH9,0,0,0,0,1
Q8NHJ6,1,0,1,1,1
Q8NHK3,1,1,1,1,1
Q8NHL6,1,1,1,1,1
Q8NHP6,0,0,1,0,1
Q8NHS1,0,0,1,0,1
Q8NHS3,1,1,1,0,1
Q8NHU3,0,0,0,0,1
Q8NHV5,0,1,0,0,0
Q8NHX9,1,0,1,0,1
Q8NHY0,0,0,1,0,0
Q8NI17,1,1,1,1,1
Q8NI32,1,1,0,0,0
Q8TAA9,1,0,0,0,1
Q8TAB3,1,1,1,0,1
Q8TAC9,1,0,1,0,1
Q8TAD4,1,0,1,1,1
Q8TAE7,1,0,1,0,1
Q8TAF8,1,1,1,0,1
Q8TAQ9,0,0,1,0,0
Q8TAV3,0,0,1,0,0
Q8TAV4,0,0,1,0,0
Q8TAZ6,0,0,1,0,1
Q8TB36,0,0,1,0,1
Q8TB61,0,0,1,0,1
Q8TB68,1,0,1,0,0
Q8TB96,0,1,1,1,1
Q8TBA6,0,0,1,0,1
Q8TBB6,0,1,1,0,1
Q8TBE1,0,0,1,0,1
Q8TBE3,0,1,1,0,1
Q8TBE7,1,0,1,0,1
Q8TBF5,0,0,1,0,1
Q8TBG9,0,1,1,0,1
Q8TBJ4,0,1,0,0,1
Q8TBM7,0,0,1,0,1
Q8TBM8,0,0,1,0,0
Q8TBP5,1,1,0,0,1
Q8TBP6,0,0,1,0,0
Q8TBQ9,1,0,0,0,1
Q8TBR7,0,0,1,0,1
Q8TC12,0,0,1,0,0
Q8TC26,1,0,1,0,1
Q8TC27,1,1,1,0,1
Q8TC36,0,0,1,0,0
Q8TC41,0,0,1,0,1
Q8TCB6,1,1,1,0,1
Q8TCC7,1,1,1,0,1
Q8TCG1,0,0,1,0,0
Q8TCG5,0,0,1,0,0
Q8TCJ2,0,1,1,0,1
Q8TCP9,1,0,1,0,1
Q8TCQ1,0,0,1,0,0
Q8TCT6,0,0,1,0,1
Q8TCT7,0,1,0,0,1
Q8TCT8,0,1,1,0,1
Q8TCT9,0,1,0,0,1
Q8TCU3,1,0,1,0,1
Q8TCU5,1,1,1,0,1
Q8TCW7,1,1,1,0,1
Q8TCW9,1,1,1,1,1
Q8TCY5,0,0,1,0,0
Q8TCZ2,1,0,1,0,1
Q8TD07,1,1,1,1,1
Q8TD20,1,1,0,0,1
Q8TD43,1,0,1,0,1
Q8TD46,1,1,1,0,1
Q8TD84,1,1,1,0,1
Q8TDB4,0,0,1,0,0
Q8TDB8,1,1,1,0,1
Q8TDD5,1,0,1,0,1
Q8TDF5,1,1,1,0,1
Q8TDI7,1,0,1,0,1
Q8TDI8,1,0,0,0,1
Q8TDM5,1,1,0,0,0
Q8TDN1,1,1,1,0,1
Q8TDN2,1,1,0,0,1
Q8TDQ0,1,1,1,1,1
Q8TDQ1,1,1,1,1,1
Q8TDS4,1,1,1,1,1
Q8TDS5,1,1,1,1,1
Q8TDS7,1,1,1,0,1
Q8TDT2,1,1,0,0,1
Q8TDU5,1,0,0,0,0
Q8TDU6,1,1,1,1,1
Q8TDU9,1,1,0,1,1
Q8TDV0,1,1,1,0,1
Q8TDV2,1,1,1,0,1
Q8TDV5,1,1,1,0,1
Q8TDW0,1,0,1,0,1
Q8TDW4,0,0,1,0,1
Q8TDW7,1,1,1,0,0
Q8TDX5,0,0,0,0,1
Q8TDX6,0,0,1,0,0
Q8TDX9,1,1,1,0,1
Q8TDY8,1,1,1,0,1
Q8TE23,1,1,1,0,1
Q8TE54,1,0,1,0,1
Q8TE99,0,0,1,0,0
Q8TEB7,0,1,1,0,1
Q8TEB9,1,0,1,0,1
Q8TED1,0,0,1,0,0
Q8TED4,0,1,1,0,1
Q8TEF2,0,0,1,0,0
Q8TEM1,0,1,0,0,0
Q8TEQ8,0,1,1,0,0
Q8TEY5,0,0,1,0,0
Q8TEZ7,1,0,1,0,1
Q8TF08,0,0,1,0,0
Q8TF62,0,0,1,1,1
Q8TF66,1,1,1,0,1
Q8TF71,0,0,1,0,1
Q8WTQ1,0,0,1,0,0
Q8WTR4,1,1,1,0,1
Q8WTT0,1,0,1,1,0
Q8WTV0,1,1,1,0,1
Q8WTX9,0,0,1,0,1
Q8WU17,0,0,0,0,1
Q8WU66,0,0,1,0,0
Q8WU67,0,0,1,0,0
Q8WUD6,0,1,1,0,1
Q8WUG5,0,1,1,0,1
Q8WUH6,0,0,0,0,1
Q8WUM9,0,0,1,0,1
Q8WUS8,0,0,0,0,1
Q8WUT4,1,1,1,0,1
Q8WUT9,0,0,1,0,0
Q8WUU8,0,0,1,0,1
Q8WUX1,1,1,0,0,1
Q8WUY8,0,0,1,0,0
Q8WV15,0,1,1,0,1
Q8WV19,0,0,1,0,1
Q8WV48,0,0,0,0,1
Q8WV83,0,0,1,0,1
Q8WVC6,0,0,0,0,1
Q8WVE6,0,1,1,0,1
Q8WVE7,0,0,1,0,0
Q8WVN6,1,1,1,0,0
Q8WVP7,1,1,1,0,1
Q8WVQ1,0,0,1,0,0
Q8WVV5,1,1,1,1,1
Q8WVX3,0,0,1,0,0
Q8WVX9,0,0,1,0,1
Q8WVZ1,0,0,1,0,1
Q8WVZ7,0,0,1,0,1
Q8WW34,0,0,1,0,0
Q8WW43,0,0,1,0,1
Q8WW52,0,0,1,0,0
Q8WW62,0,0,1,0,0
Q8WWA0,1,1,0,0,0
Q8WWA1,0,0,1,0,1
Q8WWB7,0,1,1,0,1
Q8WWF3,0,0,1,0,1
Q8WWF5,0,1,0,0,1
Q8WWG1,1,1,1,0,1
Q8WWG9,1,0,1,1,1
Q8WWI5,0,1,1,1,1
Q8WWL2,0,0,1,0,0
Q8WWP7,0,0,1,0,0
Q8WWQ0,0,0,1,0,0
Q8WWQ8,1,1,1,1,1
Q8WWT9,1,1,1,0,1
Q8WWU5,0,0,1,0,0
Q8WWV6,1,1,1,1,0
Q8WWX8,1,1,0,0,1
Q8WWZ4,0,0,1,1,1
Q8WWZ7,0,1,0,0,1
Q8WXA8,1,1,1,0,1
Q8WXD0,1,1,0,0,1
Q8WXF7,0,0,1,0,0
Q8WXG9,1,1,1,0,1
Q8WXH0,0,0,1,0,0
Q8WXH2,0,0,1,0,0
Q8WXI7,1,1,1,0,1
Q8WXI8,1,0,1,1,0
Q8WXS4,0,1,1,0,1
Q8WXS5,0,1,1,0,1
Q8WY07,1,1,1,0,1
Q8WY21,0,1,1,0,1
Q8WY22,0,0,0,1,1
Q8WY98,0,0,1,0,1
Q8WYK1,1,1,1,0,1
Q8WYL5,0,0,1,0,0
Q8WZ04,0,0,1,0,0
Q8WZ33,0,0,1,0,1
Q8WZ55,1,0,1,0,1
Q8WZ59,1,0,1,0,1
Q8WZ71,0,1,0,0,1
Q8WZ75,0,0,1,0,0
Q8WZ84,1,1,0,0,1
Q8WZ92,1,1,1,0,1
Q8WZ94,1,1,1,0,1
Q8WZA1,0,0,1,0,0
Q8WZA6,1,1,1,0,0
Q902F8,1,1,1,0,0
Q902F9,1,1,1,0,0
Q92185,0,0,1,0,0
Q92186,0,0,1,0,0
Q92187,0,0,1,0,0
Q92478,1,0,1,1,0
Q92482,1,0,1,1,1
Q92485,1,0,0,0,0
Q92504,0,0,1,0,1
Q92508,1,1,1,0,1
Q92521,0,0,1,0,0
Q92535,0,0,1,0,0
Q92536,1,1,1,1,1
Q92537,1,1,1,1,1
Q92542,1,1,1,0,1
Q92543,0,0,0,0,1
Q92544,1,1,1,0,1
Q92545,0,0,1,0,0
Q92581,0,1,1,0,0
Q92604,0,0,1,0,1
Q92611,0,0,1,0,0
Q92617,0,0,1,0,0
Q92626,0,0,0,0,1
Q92629,1,1,1,0,1
Q92633,1,1,1,1,1
Q92637,1,1,0,1,1
Q92643,0,0,1,0,0
Q92673,0,1,1,1,1
Q92692,1,1,1,1,0
Q92729,1,1,1,1,1
Q92736,0,0,1,0,1
Q92752,0,0,1,0,0
Q92806,1,0,1,0,1
Q92813,0,0,1,0,0
Q92819,1,0,1,0,1
Q92823,1,1,1,0,1
Q92824,1,1,1,0,0
Q92832,0,0,1,1,1
Q92838,1,1,0,0,1
Q92839,1,0,0,0,1
Q92843,0,0,0,0,1
Q92847,1,1,1,0,1
Q92854,1,1,1,1,1
Q92859,1,1,1,1,1
Q92887,1,1,1,0,1
Q92896,1,0,1,0,0
Q92911,1,1,1,0,1
Q92932,1,1,1,0,0
Q92935,0,0,1,0,0
Q92952,0,0,1,0,1
Q92953,1,0,1,0,1
Q92956,1,1,1,1,1
Q92959,1,1,0,0,1
Q92968,0,0,1,0,0
Q92982,1,0,1,1,1
Q93033,1,1,1,1,1
Q93038,1,1,0,1,1
Q93050,0,0,1,0,1
Q93063,0,0,1,0,0
Q93070,1,1,0,1,0
Q93084,0,0,0,0,1
Q93086,1,0,1,1,1
Q95365,1,1,1,1,1
Q95460,1,1,1,1,1
Q95604,1,1,1,1,1
Q95IE3,0,1,1,1,1
Q969E2,0,0,1,0,1
Q969F0,0,0,1,0,1
Q969F8,1,1,0,0,1
Q969I6,1,1,1,0,0
Q969K7,0,0,1,0,1
Q969L2,0,0,1,0,1
Q969M2,1,0,1,0,1
Q969M3,0,0,0,0,1
Q969N2,0,1,1,0,0
Q969N4,1,1,1,0,1
Q969P0,1,1,1,1,1
Q969S0,0,0,0,0,1
Q969S6,0,0,1,0,1
Q969V1,1,1,0,0,1
Q969V3,0,0,0,0,1
Q969V5,0,0,1,0,1
Q969V6,0,0,0,1,1
Q969W0,0,0,1,0,1
Q969W1,0,0,0,0,1
Q969W9,0,1,1,0,1
Q969X1,0,0,1,1,1
Q969X2,0,0,1,0,1
Q969X5,0,0,1,0,0
Q969Z4,1,1,1,1,1
Q96A11,0,0,1,0,0
Q96A25,0,1,1,0,1
Q96A26,0,0,1,0,1
Q96A28,1,1,1,1,1
Q96A29,0,0,1,0,0
Q96A33,0,0,1,0,0
Q96A54,1,0,1,0,1
Q96A57,0,0,0,0,1
Q96A59,1,0,1,0,1
Q96AA3,0,0,0,0,1
Q96AC1,0,0,1,0,0
Q96AD5,0,0,1,0,1
Q96AG3,0,0,1,0,0
Q96AG4,0,0,1,0,1
Q96AJ9,1,0,1,0,1
Q96AM1,1,1,1,0,1
Q96AN5,0,0,1,0,1
Q96AP7,1,1,1,1,1
Q96AQ2,0,0,1,0,1
Q96AQ8,0,0,1,1,1
Q96AW1,1,0,1,0,1
Q96B21,0,0,1,0,1
Q96B33,1,0,1,0,1
Q96B42,0,0,1,0,1
Q96B77,0,0,1,0,1
Q96B86,1,1,1,0,0
Q96B96,0,0,1,0,1
Q96BA8,0,0,1,0,0
Q96BD0,1,1,1,0,1
Q96BF3,1,1,0,0,1
Q96BI1,0,0,0,0,1
Q96BM0,0,0,0,0,1
Q96BY9,0,0,1,0,1
Q96BZ4,0,0,1,0,1
Q96BZ9,0,0,1,0,1
Q96C03,0,0,1,0,0
Q96CC6,0,0,1,0,1
Q96CE8,1,1,1,1,1
Q96CH1,1,1,0,0,1
Q96CP6,0,0,1,0,1
Q96CP7,1,0,1,0,1
Q96CU9,0,0,1,0,0
Q96CW9,1,1,0,0,0
Q96D05,0,0,1,0,1
Q96D31,1,0,0,1,1
Q96D42,1,1,1,1,1
Q96D53,0,0,1,0,0
Q96D59,0,0,1,0,1
Q96D96,1,0,1,1,1
Q96DA6,0,0,1,0,0
Q96DB9,1,0,1,1,1
Q96DC7,0,0,1,0,0
Q96DD7,1,1,1,0,1
Q96DL1,0,0,1,0,0
Q96DS6,1,0,1,0,1
Q96DU3,1,1,1,1,1
Q96DX8,0,0,1,0,0
Q96DZ7,1,0,0,0,1
Q96DZ9,0,0,0,0,1
Q96E16,0,0,0,0,1
Q96E52,0,0,1,0,1
Q96E66,0,0,1,0,0
Q96E93,1,1,1,1,1
Q96EC8,0,0,0,0,1
Q96EP9,1,1,1,0,1
Q96ER9,0,0,1,0,1
Q96ES6,0,0,0,0,1
Q96ET8,0,0,0,0,1
Q96EU7,0,0,1,0,0
Q96EX1,0,0,1,0,0
Q96EX2,1,0,1,0,1
Q96F05,1,1,1,0,1
Q96F15,0,0,1,0,0
Q96F25,0,0,1,0,0
Q96F46,1,1,1,1,1
Q96F81,0,1,0,0,1
Q96FB5,0,0,1,0,0
Q96FC9,0,0,1,1,1
Q96FE5,1,1,1,0,1
Q96FE7,1,1,1,0,1
Q96FL8,1,1,1,0,1
Q96FL9,0,0,1,0,0
Q96FM1,0,0,0,0,1
Q96FT7,1,1,1,0,0
Q96FV3,1,1,1,0,1
Q96FX8,0,0,1,0,1
Q96FZ5,0,0,1,1,1
Q96G27,0,0,0,1,1
Q96G30,0,0,1,0,1
Q96G91,1,1,1,1,1
Q96GC9,1,0,0,0,1
Q96GE9,0,0,1,0,1
Q96GF1,0,0,1,0,1
Q96GM1,0,0,0,0,1
Q96GP6,1,1,1,0,0
Q96GQ5,0,0,1,0,1
Q96GR4,0,0,1,0,1
Q96GW7,1,1,0,0,0
Q96GX1,1,1,1,0,0
Q96GX5,0,0,1,0,0
Q96GZ6,0,1,0,0,1
Q96H15,1,1,1,1,1
Q96H72,0,0,0,0,1
Q96H96,0,0,1,0,1
Q96HA1,0,0,1,0,0
Q96HA4,0,1,1,0,0
Q96HA9,0,0,1,0,0
Q96HD1,1,0,0,0,1
Q96HE8,0,0,1,0,1
Q96HH4,1,0,1,0,1
Q96HH6,0,0,0,0,1
Q96HH9,0,0,0,0,1
Q96HJ5,1,0,1,0,1
Q96HP8,0,0,0,0,1
Q96HR9,0,0,1,0,1
Q96HS1,0,0,1,0,0
Q96HV5,0,0,0,0,1
Q96I36,0,0,1,0,0
Q96I45,0,0,0,0,1
Q96ID5,1,0,0,0,0
Q96IK0,0,0,1,0,1
Q96IQ7,1,1,1,0,1
Q96IV6,0,0,1,0,1
Q96IX5,0,0,1,0,0
Q96IZ2,1,0,0,0,1
Q96J42,1,1,1,0,1
Q96J65,0,1,0,0,0
Q96J66,0,1,1,0,0
Q96J84,1,1,1,0,1
Q96J86,1,0,1,0,1
Q96J88,0,0,0,0,1
Q96JA1,1,1,1,1,1
Q96JA4,0,0,0,0,1
Q96JF0,0,0,1,0,0
Q96JI7,0,0,1,0,0
Q96JJ6,0,0,1,0,0
Q96JJ7,0,1,1,0,1
Q96JN2,0,0,1,0,1
Q96JP9,1,1,0,0,1
Q96JQ0,1,1,1,1,1
Q96JQ2,0,0,1,0,1
Q96JQ5,1,0,1,1,1
Q96JT2,0,0,0,0,1
Q96JW4,1,1,1,0,1
Q96JX3,0,0,1,0,0
Q96K12,0,0,1,0,1
Q96K19,0,0,1,0,1
Q96K21,0,0,1,0,0
Q96K37,0,0,0,0,1
Q96K49,0,1,1,0,1
Q96K78,1,1,1,0,1
Q96KA5,1,0,0,0,1
Q96KC8,0,0,1,0,0
Q96KF7,0,0,0,0,1
Q96KG7,1,1,1,0,1
Q96KJ4,1,1,1,0,0
Q96KK3,1,1,1,1,1
Q96KK4,1,1,0,0,1
Q96KN9,1,0,1,0,1
Q96KR4,0,0,0,0,1
Q96KR6,0,0,1,0,1
Q96KT7,0,0,1,0,1
Q96KV6,1,1,1,0,1
Q96L08,1,1,1,1,1
Q96L42,1,0,0,0,1
Q96L58,0,0,1,0,0
Q96LA5,1,1,1,1,1
Q96LA6,1,1,1,1,1
Q96LA9,1,1,1,0,1
Q96LB0,1,1,1,0,1
Q96LB1,1,1,1,1,1
Q96LB2,1,1,1,0,1
Q96LC7,1,1,1,1,1
Q96LD1,1,1,1,0,1
Q96LL3,0,0,1,0,0
Q96LL9,0,0,0,0,1
Q96LR9,0,0,0,0,1
Q96LT4,0,0,1,0,1
Q96LU7,0,0,1,0,0
Q96LW7,0,0,0,0,1
Q96LZ7,0,0,1,0,0
Q96M19,0,0,0,0,1
Q96MC6,1,1,1,0,1
Q96MH6,0,0,0,0,1
Q96MM7,0,0,1,0,1
Q96MS0,1,1,1,0,1
Q96MT1,0,0,0,0,1
Q96MU8,1,1,1,1,1
Q96MV1,0,0,1,0,1
Q96MV8,0,0,1,0,1
Q96MX0,0,0,0,1,1
Q96MZ0,0,0,0,0,1
Q96N19,1,1,0,0,1
Q96N23,0,0,0,0,1
Q96N66,0,0,1,0,1
Q96N68,0,0,1,0,0
Q96N87,1,1,1,0,1
Q96NA8,0,0,1,0,1
Q96ND0,0,0,1,0,1
Q96NF6,0,0,1,0,0
Q96NI6,1,1,1,0,1
Q96NL1,0,0,1,0,1
Q96NR3,0,1,1,0,1
Q96NT5,1,1,1,0,1
Q96NU0,1,1,1,0,0
Q96NY7,0,0,1,0,0
Q96NY8,1,1,1,0,1
Q96P31,1,1,1,1,1
Q96P56,1,0,0,0,1
Q96P65,1,1,1,0,1
Q96P66,1,1,1,0,1
Q96P67,1,1,0,0,1
Q96P68,1,1,1,0,1
Q96P69,1,1,0,0,1
Q96P88,1,1,1,0,0
Q96PB1,0,1,0,0,1
Q96PB8,0,1,0,0,1
Q96PC5,0,0,0,0,1
Q96PD2,1,1,1,0,1
Q96PD6,0,0,0,0,1
Q96PD7,0,0,0,0,1
Q96PE1,1,1,0,0,1
Q96PE3,0,0,0,0,1
Q96PE5,1,1,1,0,1
Q96PG2,1,0,0,0,1
Q96PH1,1,0,0,1,1
Q96PH6,0,0,1,0,0
Q96PJ5,1,1,1,1,1
Q96PL2,1,1,0,0,0
Q96PL5,1,1,1,0,1
Q96PN6,0,0,0,0,1
Q96PQ0,1,1,1,0,1
Q96PQ1,1,1,1,1,1
Q96PR1,0,0,1,0,1
Q96PS8,1,1,1,0,1
Q96PX8,1,1,1,0,1
Q96PZ7,1,1,1,1,1
Q96Q04,0,0,1,0,0
Q96Q45,0,0,0,0,1
Q96Q80,0,0,1,0,0
Q96Q91,1,0,1,0,1
Q96QD8,1,1,1,0,1
Q96QE2,1,1,1,0,1
Q96QE3,0,0,0,0,1
Q96QE4,1,1,1,0,1
Q96QI5,0,0,1,0,0
Q96QK8,0,0,1,0,1
Q96QS1,0,0,1,1,1
Q96QT4,1,0,0,1,1
Q96QU1,1,1,1,1,1
Q96QV1,0,0,1,0,0
Q96QZ0,1,0,1,0,1
Q96R08,1,1,1,0,1
Q96R09,1,1,0,0,1
Q96R27,1,1,0,0,1
Q96R28,1,1,1,0,1
Q96R30,1,1,1,0,1
Q96R45,1,1,0,0,1
Q96R47,1,1,0,0,1
Q96R48,1,1,0,0,1
Q96R54,1,1,0,0,0
Q96R67,1,1,0,0,1
Q96R69,1,1,0,0,1
Q96R72,1,1,0,0,0
Q96R84,1,1,1,0,0
Q96RA2,1,1,1,0,1
Q96RB7,1,1,1,0,1
Q96RC9,1,1,1,0,1
Q96RD0,1,1,1,0,1
Q96RD1,1,1,1,0,1
Q96RD2,1,1,0,0,1
Q96RD3,1,1,1,0,1
Q96RD6,1,1,1,0,1
Q96RD7,1,1,1,1,1
Q96RD9,1,1,1,1,1
Q96RI0,1,1,1,1,1
Q96RI8,1,1,0,0,1
Q96RI9,1,1,1,0,1
Q96RJ0,1,1,1,0,1
Q96RJ3,1,0,1,1,1
Q96RL6,1,1,1,0,0
Q96RN1,1,1,1,0,1
Q96RP7,0,0,1,0,0
Q96RP8,0,0,1,0,1
Q96RQ1,0,0,1,0,0
Q96RT6,0,0,1,0,0
Q96RV3,0,1,0,0,1
Q96S06,0,0,0,0,1
Q96S37,0,1,1,0,1
Q96S52,0,0,1,0,0
Q96S66,0,0,0,0,1
Q96S97,0,1,1,1,1
Q96SA4,0,1,1,0,1
Q96SE0,0,0,1,1,1
Q96SJ8,1,1,1,0,0
Q96SK2,0,0,1,0,1
Q96SL1,0,1,0,0,1
Q96SN7,0,0,0,1,1
Q96T52,0,0,1,0,0
Q96T53,0,0,1,0,0
Q96T54,0,0,1,0,1
Q96T55,0,0,0,0,1
Q96T83,0,1,1,0,0
Q96TA0,0,0,1,0,0
Q96TA2,0,0,1,0,0
Q96TC7,0,0,1,0,0
Q99062,1,1,1,1,1
Q99075,1,1,1,1,1
Q99102,0,1,1,0,1
Q99217,0,0,1,0,0
Q99250,1,1,1,0,1
Q99435,0,0,1,0,1
Q99437,0,0,1,0,1
Q99442,0,0,1,0,0
Q99445,1,1,0,0,0
